flooded,x,y,z
0.0,11350,3050,2001.8873000000565
0.0,11450,3050,2373.8987000001107
0.0,11550,3050,2384.364500000137
0.0,11650,3050,2585.0507000001535
0.0,11750,3050,2287.1575000001103
0.0,11850,3050,2646.239500000194
0.0,11950,3050,2068.0866071428786
0.0,50,3150,246.33600000001994
0.0,150,3150,298.46350000002116
0.0,250,3150,536.9599000000223
0.0,350,3150,555.1860000000253
0.0,450,3150,467.1569000000356
0.019600000000001276,550,3150,416.77460000002776
0.03320000000000246,650,3150,380.26270000002404
0.006200000000000631,750,3150,351.1479000000247
0.057799999999998616,850,3150,335.82030000002095
0.005399999999997156,950,3150,323.4752000000219
0.017800000000002876,1050,3150,292.7310000000203
0.00590000000000085,1150,3150,280.095600000018
0.003100000000000444,1250,3150,260.67600000001863
0.0011999999999995612,1350,3150,220.3822000000236
0.0,1450,3150,224.4984000000159
9.999999999977988e-05,1550,3150,313.01490000001644
0.0,1650,3150,396.0574000000385
0.00010000000000004646,1750,3150,351.85890000002166
0.0005000000000001257,1850,3150,413.09710000002906
0.015899999999997715,1950,3150,370.5712000000278
0.02310000000000334,2050,3150,263.3724000000197
0.001200000000000202,2150,3150,223.5508000000176
0.00040000000000011473,2250,3150,219.0763000000174
0.0,2350,3150,191.66160000001344
9.999999999997541e-05,2450,3150,178.09380000001167
0.004300000000000545,2550,3150,168.29470000001155
0.022600000000002823,2650,3150,147.06870000000973
0.0003000000000001038,2750,3150,147.23070000001437
0.0,2850,3150,136.10630000001026
0.002200000000000347,2950,3150,127.04250000001002
0.008599999999999067,3050,3150,116.32100000000707
0.007399999999997051,3150,3150,111.74540000000677
0.01120000000000059,3250,3150,112.36430000000111
0.006699999999999658,3350,3150,110.117700000002
0.0012000000000000162,3450,3150,109.89920000000228
0.005700000000000322,3550,3150,104.80109999999885
0.004000000000000389,3650,3150,103.2378999999975
0.0,3750,3150,101.6671999999983
0.0,3850,3150,97.7994000000034
0.0,3950,3150,92.31889999999824
0.00010000000000000431,4050,3150,87.1697999999977
0.0,4150,3150,83.14280000000065
0.00010000000000000431,4250,3150,81.88010000000148
0.00020000000000000863,4350,3150,78.18240000000215
0.0,4450,3150,74.56609999999966
0.0026000000000004687,4550,3150,71.56419999999878
0.012000000000001097,4650,3150,67.03520000000034
0.023499999999999917,4750,3150,62.88220000000067
0.028399999999992032,4850,3150,59.539300000000054
0.04889999999999666,4950,3150,57.377800000000384
0.08080000000000709,5050,3150,55.69070000000114
0.06430000000000514,5150,3150,54.43589999999971
0.14180000000000467,5250,3150,52.45899999999932
0.02650000000000122,5350,3150,51.555700000000115
0.19620000000001392,5450,3150,49.25399999999933
0.03439999999998476,5550,3150,48.446699999999964
0.3631999999999569,5650,3150,44.89900000000042
0.8493000000000082,5750,3150,42.14610000000084
0.3918999999999935,5850,3150,42.22920000000064
0.1924000000000161,5950,3150,41.68790000000127
0.003400000000000474,6050,3150,42.673400000001266
0.016199999999995073,6150,3150,41.201400000001655
0.0035000000000003704,6250,3150,38.49449999999946
0.011299999999996386,6350,3150,37.24439999999894
0.005300000000000303,6450,3150,35.746800000002814
0.001200000000000179,6550,3150,36.2277000000026
0.0,6650,3150,39.94940000000211
0.0,6750,3150,39.384400000002195
0.0009999999999998057,6850,3150,40.182600000001756
9.999999999993795e-05,6950,3150,37.15010000000307
0.0008999999999996192,7050,3150,34.325500000002094
0.03139999999999927,7150,3150,30.27779999999979
0.3750999999999972,7250,3150,26.364900000000848
0.3372000000000352,7350,3150,32.19179999999944
0.0,7450,3150,172.18850000000478
0.0,7550,3150,369.5034000000277
0.0,7650,3150,276.4572000000167
0.0,7750,3150,407.9695000000158
0.0,7850,3150,711.795000000037
0.0,7950,3150,947.6540000000639
0.0,8050,3150,911.3617000000604
0.0,8150,3150,951.2467000000684
0.0008000000000000721,8250,3150,928.0036000000526
0.0,8350,3150,938.3153000000484
0.0,8450,3150,874.3919000000529
0.0,8550,3150,664.8682000000528
0.0,8650,3150,220.17660000001987
0.0,8750,3150,178.17480000000717
0.0,8850,3150,264.1483000000169
0.0,8950,3150,235.40820000001287
0.0,9050,3150,326.28410000001276
0.0,9150,3150,1026.6471000000527
0.0,9250,3150,1148.6914000000759
0.0,9350,3150,1390.3550000000946
0.0,9450,3150,1227.7204000000654
0.0,9550,3150,1301.922000000019
0.0,9650,3150,2080.424200000129
0.0,9750,3150,861.7030000000603
0.0015000000000002065,9850,3150,225.5713000000109
0.0,9950,3150,238.7907000000146
0.0,10050,3150,347.31530000000083
0.0,10150,3150,795.6803000000489
0.0,10250,3150,408.53480000002395
0.0,10350,3150,237.18990000000912
0.0,10450,3150,646.8527000000016
0.0,10550,3150,1371.3518000001225
0.0,10650,3150,460.39770000000436
0.000499999999999903,10750,3150,456.5946000000233
0.00029999999999995596,10850,3150,529.0546000000338
0.0,10950,3150,780.0525000000075
0.0,11050,3150,2107.136900000096
0.0,11150,3150,2525.8689000001573
0.0,11250,3150,2449.6259000000764
0.0,11350,3150,1847.818400000073
0.0,11450,3150,2487.045600000155
0.0,11550,3150,2113.459400000101
0.0,11650,3150,2411.5513000001242
0.0,11750,3150,2393.4653000001404
0.0,11850,3150,2407.1081000000986
0.0,11950,3150,2178.2691071429
0.0,50,3250,284.10259999996987
0.0,150,3250,408.10679999994187
0.0002999999999999288,250,3250,637.4690999999301
0.0003999999999999081,350,3250,543.7640999999376
0.006599999999995862,450,3250,476.78269999994774
0.02079999999999953,550,3250,436.78599999995333
0.021800000000000017,650,3250,384.7038999999574
0.004299999999999919,750,3250,356.3479999999594
0.007199999999997805,850,3250,346.385799999959
0.02339999999999939,950,3250,315.71299999996404
0.0,1050,3250,277.1472999999683
0.00019999999999995003,1150,3250,246.0662999999692
0.00020000000000002107,1250,3250,224.60279999997007
0.0,1350,3250,228.6387999999725
0.0,1450,3250,237.0120999999714
0.009199999999999691,1550,3250,334.30669999995547
0.00010000000000000407,1650,3250,420.15650000000784
0.0,1750,3250,382.33429999999663
0.0,1850,3250,454.90360000000027
0.0023000000000002714,1950,3250,406.42570000000615
0.0008999999999999303,2050,3250,308.98950000000366
9.999999999943564e-05,2150,3250,270.80209999999875
0.0025000000000002433,2250,3250,262.05380000000173
0.0001000000000000396,2350,3250,213.81910000000084
9.999999999996855e-05,2450,3250,203.25370000000103
0.00290000000000019,2550,3250,190.21680000000032
0.00020000000000000814,2650,3250,168.41410000000056
0.018399999999991718,2750,3250,165.92630000000077
0.0631000000000047,2850,3250,158.77840000000106
0.0012000000000002618,2950,3250,140.64780000000042
0.0041000000000000975,3050,3250,125.65150000000092
0.03699999999999562,3150,3250,124.15190000000165
0.04110000000000408,3250,3250,121.06870000000315
0.002799999999999973,3350,3250,110.43630000000441
0.009600000000001274,3450,3250,102.66370000000057
0.0,3550,3250,104.90459999999908
0.003200000000000568,3650,3250,99.18390000000275
0.02650000000000293,3750,3250,93.33390000000178
0.0004000000000002397,3850,3250,95.31550000000334
0.0,3950,3250,91.61299999999902
0.0,4050,3250,88.01609999999957
0.0,4150,3250,84.53860000000243
0.00030000000000005543,4250,3250,80.90430000000228
0.013300000000001387,4350,3250,75.40120000000243
0.012300000000001612,4450,3250,73.32650000000358
0.0310999999999987,4550,3250,68.51130000000126
0.014200000000001904,4650,3250,66.3045000000016
0.0035000000000005582,4750,3250,68.4049000000017
0.0,4850,3250,70.21780000000291
0.008599999999998813,4950,3250,65.86150000000117
0.00640000000000101,5050,3250,63.12030000000039
0.0004000000000001693,5150,3250,59.39070000000208
0.005500000000000202,5250,3250,53.305100000001914
0.05299999999999888,5350,3250,49.364800000001125
0.08090000000000537,5450,3250,47.246400000001856
0.10590000000000163,5550,3250,45.2885000000021
0.08159999999998713,5650,3250,44.70080000000025
0.27979999999998983,5750,3250,41.68660000000014
0.5194999999999833,5850,3250,39.42380000000027
0.8206000000000077,5950,3250,37.26990000000194
0.4296000000000336,6050,3250,36.624800000002466
0.15040000000000825,6150,3250,34.89380000000231
0.13470000000000404,6250,3250,32.66380000000134
0.19880000000002704,6350,3250,30.855800000001793
0.0034000000000003017,6450,3250,31.521700000001964
0.015200000000002507,6550,3250,31.300100000001912
0.01220000000000313,6650,3250,31.853600000001713
0.0041000000000001435,6750,3250,31.32260000000211
0.002100000000000025,6850,3250,32.66050000000125
0.0011000000000001076,6950,3250,32.09830000000193
0.0014000000000005373,7050,3250,29.0423000000024
0.09989999999999709,7150,3250,26.375800000003355
0.6343000000000607,7250,3250,22.64940000000324
0.09930000000001225,7350,3250,45.84250000000266
0.0,7450,3250,158.47380000000246
0.0,7550,3250,649.894400000065
0.0,7650,3250,485.4721000000501
0.0,7750,3250,389.5311000000221
0.0,7850,3250,708.6391000000444
0.0,7950,3250,1296.3385000001026
0.0,8050,3250,1590.3211000001486
0.0,8150,3250,1694.8283000001522
0.0,8250,3250,1537.4946000001523
0.00010000000000004855,8350,3250,1278.7637000001278
0.0,8450,3250,1200.9912000001286
0.014200000000002167,8550,3250,824.0640000000931
0.003500000000001346,8650,3250,507.3077000000648
0.0,8750,3250,236.96890000002227
0.0,8850,3250,364.2010000000306
0.0,8950,3250,578.577600000045
0.0,9050,3250,1000.4782000000928
0.0,9150,3250,1601.302000000104
0.0,9250,3250,1669.6007000001428
0.0,9350,3250,1465.937500000152
0.0,9450,3250,1416.0763000001166
0.0,9550,3250,1592.5892000001838
0.0,9650,3250,772.0191000000875
0.001700000000000257,9750,3250,267.58870000002844
0.0008000000000003173,9850,3250,205.46790000001707
0.0,9950,3250,229.5773000000214
0.0,10050,3250,239.16040000001658
0.0,10150,3250,478.60180000004317
0.0,10250,3250,365.34570000004305
0.0,10350,3250,270.1300000000311
0.0,10450,3250,371.7243999999949
0.0,10550,3250,533.4018000000502
0.00029999999999872457,10650,3250,194.96630000000914
0.005700000000001777,10750,3250,219.95940000001312
0.00019999999999988395,10850,3250,455.485100000029
0.0,10950,3250,1219.9499000000708
0.0,11050,3250,2432.105900000207
0.0,11150,3250,2231.262800000231
0.0,11250,3250,2041.2455000001125
0.0,11350,3250,1774.9212000001576
0.0,11450,3250,2395.595200000234
0.0,11550,3250,2066.680100000194
0.0,11650,3250,2065.66790000018
0.0,11750,3250,2009.0202000001736
0.0,11850,3250,2080.80250000017
0.0,11950,3250,2162.782321428592
0.0,50,3350,369.519499999952
0.0,150,3350,687.3847999999294
0.00029999999999999987,250,3350,594.6511999999361
0.0004999999999981866,350,3350,517.4699999999409
0.005999999999999678,450,3350,466.3445999999466
0.008499999999998025,550,3350,422.24129999995495
0.0018999999999994713,650,3350,385.7128999999562
0.012799999999999201,750,3350,374.78689999995663
0.008699999999999956,850,3350,418.2691999999515
0.0010999999999997605,950,3350,345.17899999996547
0.016899999999999436,1050,3350,261.81509999996825
0.0005000000000000883,1150,3350,246.61099999996918
0.00010000000000004607,1250,3350,240.31279999997398
0.0,1350,3350,244.72529999997278
0.005899999999999714,1450,3350,248.29879999996805
0.005399999999999931,1550,3350,336.77139999995654
0.00029999999999990565,1650,3350,435.9661000000075
0.0,1750,3350,363.5287999999967
0.0003000000000001188,1850,3350,454.89280000000156
0.0,1950,3350,427.62730000000477
0.0,2050,3350,380.15310000000454
0.00019999999999997263,2150,3350,336.3956000000044
0.011599999999993687,2250,3350,288.0407000000017
0.0036000000000004314,2350,3350,258.1615000000007
0.0,2450,3350,259.92160000000155
0.0021999999999999477,2550,3350,213.34030000000243
0.009900000000000762,2650,3350,202.1997000000012
0.00969999999999834,2750,3350,206.14850000000212
0.006699999999998433,2850,3350,212.1552000000034
0.0008000000000000682,2950,3350,176.9980000000012
9.999999999996855e-05,3050,3350,144.62520000000143
0.0035000000000004632,3150,3350,136.1505999999991
0.020600000000000843,3250,3350,133.77300000000483
0.004000000000000623,3350,3350,133.76890000000384
0.012600000000001523,3450,3350,118.90590000000454
0.00350000000000027,3550,3350,118.32530000000322
0.008400000000000777,3650,3350,115.48060000000457
0.008700000000000402,3750,3350,95.57400000000544
0.008399999999999495,3850,3350,89.55990000000081
0.01910000000000241,3950,3350,87.62480000000119
0.01940000000000281,4050,3350,83.75600000000293
0.011100000000001187,4150,3350,82.47580000000315
0.008700000000001113,4250,3350,79.53170000000252
0.01859999999999715,4350,3350,78.15490000000173
0.023200000000002587,4450,3350,75.41560000000375
0.016100000000001273,4550,3350,72.27980000000184
0.006300000000000461,4650,3350,74.45840000000207
0.020700000000001273,4750,3350,81.62790000000149
0.005100000000000671,4850,3350,85.10659999999946
0.02499999999999956,4950,3350,79.76160000000286
0.020000000000001975,5050,3350,72.11340000000251
0.000699999999999799,5150,3350,64.92340000000132
0.00029999999999991383,5250,3350,61.07049999999979
0.0003999999999999561,5350,3350,54.50780000000514
0.0022999999999980597,5450,3350,49.850600000002444
0.017799999999997835,5550,3350,44.278999999999186
0.07810000000000361,5650,3350,43.7613999999995
0.11589999999999932,5750,3350,58.105299999998934
0.08859999999999536,5850,3350,81.70080000000563
0.12790000000000898,5950,3350,37.682700000002114
0.15160000000000765,6050,3350,37.02440000000211
0.12900000000001036,6150,3350,36.391600000001716
0.0020999999999969095,6250,3350,48.283300000000054
0.1993999999999939,6350,3350,74.1469000000058
0.10180000000001496,6450,3350,28.17250000000271
0.04360000000000659,6550,3350,29.349400000002454
0.019699999999993105,6650,3350,30.668200000002994
0.012800000000001997,6750,3350,30.383900000002146
0.0012000000000000851,6850,3350,27.02160000000346
0.00570000000000057,6950,3350,25.85310000000396
0.03130000000000467,7050,3350,25.59210000000368
0.2075000000000178,7150,3350,23.638100000003746
0.6573000000000502,7250,3350,20.980000000002647
0.10080000000001835,7350,3350,38.39920000000278
0.01160000000000192,7450,3350,65.96780000000409
0.0,7550,3350,96.49960000000418
0.0,7650,3350,138.69790000000765
0.0,7750,3350,293.61300000001273
0.06500000000000343,7850,3350,323.2803000000286
0.06610000000001372,7950,3350,524.8535000000334
0.0,8050,3350,744.0383000000367
0.002399999999997754,8150,3350,853.3878000000678
0.010600000000003006,8250,3350,667.6198000000547
0.015500000000004212,8350,3350,798.8326000000571
0.0,8450,3350,848.8163000000743
0.0,8550,3350,1022.4123000000905
0.0,8650,3350,965.2620000001165
0.0,8750,3350,495.4970000000529
0.0,8850,3350,776.2079000000704
0.0,8950,3350,1097.6636000001267
0.0,9050,3350,1086.1851000000872
0.0,9150,3350,1572.1855000001665
0.0,9250,3350,1353.76670000011
0.0,9350,3350,1477.788700000132
0.0,9450,3350,1732.7052000001613
0.0,9550,3350,1391.6908000001522
0.0025000000000005747,9650,3350,405.6693000000508
0.0006999999999999134,9750,3350,197.69720000001664
0.0,9850,3350,269.2536000000281
0.0,9950,3350,216.7613000000211
0.0,10050,3350,207.21540000001497
0.0,10150,3350,461.93110000004594
0.00640000000000084,10250,3350,231.7972000000112
0.0,10350,3350,485.28930000006
0.002400000000000526,10450,3350,184.6071000000185
0.0007000000000001976,10550,3350,211.2132000000213
0.026999999999999552,10650,3350,156.7275000000152
0.008800000000002499,10750,3350,204.02220000000867
0.0,10850,3350,1022.4666000000523
0.0,10950,3350,2133.886400000227
0.0,11050,3350,1887.502300000165
0.0,11150,3350,2047.256400000205
0.0,11250,3350,2027.911100000149
0.0,11350,3350,1461.1577000001146
0.0,11450,3350,2284.992100000248
0.0,11550,3350,1913.598200000184
0.0,11650,3350,1984.240200000185
0.0,11750,3350,2027.111700000201
0.0,11850,3350,1835.3219000001536
0.0,11950,3350,2120.369285714316
0.0,50,3450,831.6996999999132
0.0,150,3450,701.3747999999307
0.0,250,3450,541.5425999999387
0.004799999999998465,350,3450,492.43889999994593
0.004600000000000136,450,3450,457.09499999994875
0.007999999999999879,550,3450,419.06259999995507
0.010899999999998761,650,3450,435.18549999995224
0.0013999999999994635,750,3450,431.01809999995083
0.0010999999999998316,850,3450,464.82399999994595
0.0007999999999998,950,3450,436.12639999995014
0.0008999999999999882,1050,3450,402.7824999999575
0.015399999999999548,1150,3450,297.5726999999665
0.0010000000000002832,1250,3450,255.67979999997334
0.0006000000000000812,1350,3450,269.0218999999695
0.007599999999998186,1450,3450,271.7909999999658
0.008799999999999664,1550,3450,352.6404999999551
0.00089999999999993,1650,3450,439.91220000000015
0.0,1750,3450,383.15720000000084
0.0029000000000003316,1850,3450,435.33230000000174
0.0007999999999993931,1950,3450,457.6419000000016
0.005100000000000282,2050,3450,441.723600000005
0.04719999999998812,2150,3450,341.0679000000048
0.08200000000000632,2250,3450,308.9846000000025
0.004699999999996571,2350,3450,304.4293000000002
0.0023000000000005546,2450,3450,314.31240000000275
0.0009000000000002856,2550,3450,243.76030000000318
0.00019999999999997263,2650,3450,230.82639999999986
0.011799999999992948,2750,3450,259.0753
0.013100000000001319,2850,3450,234.81420000000375
0.0,2950,3450,193.04570000000038
0.0,3050,3450,162.7401000000013
0.0,3150,3450,175.42989999999972
9.999999999997111e-05,3250,3450,266.85180000000935
0.0,3350,3450,260.29830000000766
0.0,3450,3450,232.78640000000675
0.002200000000000429,3550,3450,163.97210000000672
0.016800000000001994,3650,3450,119.02330000000069
9.999999999997111e-05,3750,3450,109.92840000000098
0.0012000000000002926,3850,3450,117.97760000000322
0.0013000000000000507,3950,3450,132.30590000000282
0.002899999999997174,4050,3450,143.61770000000453
0.00569999999999843,4150,3450,134.7570000000055
0.012200000000000079,4250,3450,121.22280000000508
0.00280000000000047,4350,3450,125.26890000000476
0.11150000000000589,4450,3450,116.24400000000435
0.06260000000000655,4550,3450,92.97340000000132
0.00750000000000047,4650,3450,90.6960000000026
0.0018999999999996674,4750,3450,99.99440000000168
0.02919999999999823,4850,3450,96.52790000000327
0.010800000000000368,4950,3450,86.96790000000153
0.0025000000000001345,5050,3450,83.17480000000039
0.0002000000000000136,5150,3450,82.78330000000105
0.0,5250,3450,78.97920000000238
0.0,5350,3450,86.31750000000349
0.0,5450,3450,68.52060000000276
0.00040000000000009825,5550,3450,59.22930000000113
0.004100000000000885,5650,3450,58.27750000000117
0.0005000000000000695,5750,3450,160.50150000000417
9.999999999997127e-05,5850,3450,100.20560000000489
0.004800000000000686,5950,3450,64.98970000000203
9.999999999997127e-05,6050,3450,56.6044000000014
0.0006999999999999411,6150,3450,52.16370000000218
0.0010999999999999682,6250,3450,109.89420000000241
0.00289999999999604,6350,3450,121.31160000000821
0.10410000000001317,6450,3450,28.684300000003
0.022399999999984453,6550,3450,29.06260000000235
0.18850000000000255,6650,3450,29.888100000003146
0.09430000000001854,6750,3450,28.569200000003057
0.0024999999999989406,6850,3450,22.129500000002672
0.03760000000000101,6950,3450,21.43120000000206
0.02260000000000531,7050,3450,22.34940000000296
0.23760000000000894,7150,3450,20.8060000000022
0.6183000000000594,7250,3450,18.5078000000017
0.24140000000002704,7350,3450,20.315200000002033
0.2642000000000268,7450,3450,19.328500000001913
0.3336000000000344,7550,3450,16.28730000000134
0.48540000000006545,7650,3450,13.969400000001531
0.63940000000005,7750,3450,11.668800000001278
0.9288000000000072,7850,3450,7.152200000000798
0.9109000000000225,7950,3450,8.648100000000559
0.7494000000000538,8050,3450,11.667500000000754
0.6784000000000321,8150,3450,13.236800000001367
0.6597000000000406,8250,3450,16.935700000002154
0.6070000000000549,8350,3450,25.222999999997956
0.3168000000000496,8450,3450,155.4995000000065
0.1127000000000218,8550,3450,389.56030000001016
0.00240000000000081,8650,3450,450.01310000002195
0.0,8750,3450,555.1614000000428
0.0,8850,3450,494.57300000003266
0.0,8950,3450,767.2690000000508
0.0,9050,3450,1226.8658000000974
0.0,9150,3450,1242.6626000001263
0.0,9250,3450,1135.80270000009
0.0,9350,3450,1498.794500000142
0.0,9450,3450,1374.109700000111
0.002700000000000388,9550,3450,766.0982000001054
0.007200000000001939,9650,3450,189.06720000001508
0.0,9750,3450,274.8430000000265
0.0,9850,3450,258.9551000000244
0.0,9950,3450,491.6955000000476
0.0,10050,3450,366.6840000000416
0.0015999999999976506,10150,3450,349.31960000003824
0.009100000000000651,10250,3450,361.16570000003304
0.0,10350,3450,413.4771000000295
0.0,10450,3450,315.2385000000393
0.0136999999999998,10550,3450,165.06290000001397
0.07850000000001518,10650,3450,144.77930000001075
0.0,10750,3450,279.5603000000005
0.0,10850,3450,1149.9570000000751
0.0,10950,3450,1942.9119000002042
0.0,11050,3450,1702.9522000001446
0.0,11150,3450,1749.7789000001542
0.0,11250,3450,1936.2875000001443
0.0,11350,3450,1433.5180000001324
0.0,11450,3450,1838.0707000001667
0.0,11550,3450,1787.461000000175
0.0,11650,3450,1864.5913000001729
0.0,11750,3450,1943.7713000001718
0.0,11850,3450,1823.1037000001725
0.0,11950,3450,1920.895714285731
0.0009999999999998441,50,3550,821.1249999999127
0.0010999999999997507,150,3550,658.2958999999319
0.0,250,3550,522.5306999999447
0.0072000000000001846,350,3550,466.45299999994927
0.005899999999998995,450,3550,435.93659999995026
0.0014999999999999356,550,3550,432.4759999999469
0.0013999999999996762,650,3550,507.9324999999438
0.0016999999999992995,750,3550,473.2832999999516
0.014499999999996564,850,3550,436.54529999995316
0.03799999999999835,950,3550,398.63089999997175
0.004500000000000173,1050,3550,404.2869999999557
0.0,1150,3550,351.6326999999607
0.002899999999999862,1250,3550,279.58289999997305
9.999999999997501e-05,1350,3550,287.24129999996796
0.0019999999999998908,1450,3550,292.41249999996626
0.004300000000000329,1550,3550,342.1914999999578
0.011899999999995902,1650,3550,417.0048999999982
0.010900000000001797,1750,3550,471.3621000000025
0.0027999999999996886,1850,3550,466.42080000000277
0.0008000000000001037,1950,3550,478.20840000000317
0.00010000000000000407,2050,3550,443.04080000000323
0.10810000000000929,2150,3550,361.1526000000011
0.0016999999999996783,2250,3550,349.61160000000217
0.0009000000000000367,2350,3550,330.6080000000015
0.0,2450,3550,329.71240000000205
0.0006000000000001666,2550,3550,303.19730000000135
0.00020000000000004368,2650,3550,272.92359999999866
0.00470000000000041,2750,3550,312.28230000000315
0.01150000000000161,2850,3550,254.5356000000035
0.0012999999999987386,2950,3550,221.78929999999932
0.0007000000000001352,3050,3550,312.32770000000255
0.00020000000000004368,3150,3550,373.2716000000036
0.0016000000000000352,3250,3550,379.87440000000845
0.00019999999999994222,3350,3550,347.9686000000113
0.0017000000000003614,3450,3550,324.2805000000097
0.0,3550,3550,261.4224000000058
0.0,3650,3550,309.63480000000834
0.0,3750,3550,287.72160000001435
0.001899999999999806,3850,3550,262.81130000000735
0.007700000000000768,3950,3550,206.60930000000744
0.014600000000001712,4050,3550,220.12490000000395
0.0,4150,3550,268.53550000000564
0.0006999999999999399,4250,3550,289.63900000000785
0.0030000000000002,4350,3550,289.90240000000557
0.01330000000000096,4450,3550,309.46140000000685
0.0003000000000001265,4550,3550,317.31110000001473
0.0011000000000001085,4650,3550,246.57150000001045
0.028800000000000395,4750,3550,181.5399000000097
0.02890000000000236,4850,3550,109.2866000000035
0.013200000000001154,4950,3550,100.43520000000248
0.001300000000000053,5050,3550,108.46540000000245
0.0002000000000000136,5150,3550,109.2413000000028
0.0,5250,3550,112.81570000000235
0.00010000000000011337,5350,3550,103.65360000000398
0.00010000000000004233,5450,3550,116.67730000000182
9.999999999997127e-05,5550,3550,166.1931000000043
0.0013000000000003371,5650,3550,181.82750000001113
0.0006999999999987331,5750,3550,115.54930000000225
0.0018999999999989566,5850,3550,172.6026000000082
0.005400000000000656,5950,3550,157.18740000000778
0.0,6050,3550,105.71570000000476
0.0,6150,3550,99.67570000000222
9.99999999997581e-05,6250,3550,177.70420000000863
0.0,6350,3550,102.89570000000475
0.06980000000000984,6450,3550,30.659000000003072
0.0004999999999999585,6550,3550,25.799500000003526
0.08370000000000706,6650,3550,27.870100000002395
0.061799999999984964,6750,3550,27.83720000000396
0.1786000000000106,6850,3550,17.796200000001793
0.1483000000000286,6950,3550,17.18410000000136
0.054900000000008095,7050,3550,19.15700000000179
0.11690000000001108,7150,3550,19.00430000000191
0.4155000000000452,7250,3550,16.535300000001413
0.2559000000000339,7350,3550,18.91750000000179
0.0768000000000035,7450,3550,18.353400000001894
0.06800000000000732,7550,3550,16.097400000001493
0.14650000000000615,7650,3550,13.927900000001518
0.4331000000000267,7750,3550,11.330000000001396
0.8748000000000071,7850,3550,8.931400000000949
0.9902000000000035,7950,3550,7.128500000000596
0.9738000000000081,8050,3550,8.916000000000547
0.6315000000000524,8150,3550,12.887500000001396
0.5295000000000625,8250,3550,16.224000000001254
0.639300000000044,8350,3550,18.321000000000996
0.44190000000003116,8450,3550,24.569300000003008
0.4665000000000503,8550,3550,27.18630000000265
0.32880000000002985,8650,3550,27.065300000002775
0.0852000000000165,8750,3550,49.12820000000271
0.0,8850,3550,358.68420000002806
0.0,8950,3550,595.8225000000541
0.0,9050,3550,1009.929700000102
0.0,9150,3550,815.9078000000735
0.0,9250,3550,1063.9895000001134
0.0,9350,3550,993.7495000000852
0.0,9450,3550,738.7028000000787
0.22470000000002038,9550,3550,206.85820000002667
0.12320000000002086,9650,3550,155.56830000001344
0.011900000000001638,9750,3550,180.61680000001544
0.00010000000000004855,9850,3550,228.9879000000176
0.0,9950,3550,384.4152000000279
0.0,10050,3550,523.0185000000437
0.0,10150,3550,630.1394000000696
0.0,10250,3550,356.2980000000326
0.0,10350,3550,298.10720000003045
0.0,10450,3550,234.56850000002137
0.05910000000000867,10550,3550,190.80530000001932
0.0,10650,3550,173.02590000001672
0.0,10750,3550,459.32650000000046
0.0,10850,3550,1869.6069000001908
0.0,10950,3550,1503.723500000154
0.0,11050,3550,1452.2490000001237
0.0,11150,3550,1589.004500000128
0.0,11250,3550,1681.0545000001268
0.0,11350,3550,1420.4261000001381
0.0,11450,3550,1715.7278000001409
0.0,11550,3550,1810.392100000218
0.0,11650,3550,1673.6991000001467
0.0,11750,3550,1840.1614000001646
0.0,11850,3550,1890.4224000001775
0.0,11950,3550,1634.3321428571676
0.0,50,3650,735.0738999999152
0.0,150,3650,621.5344999999325
0.0035999999999998798,250,3650,499.7524999999453
0.003099999999998988,350,3650,472.4588999999479
0.008099999999999977,450,3650,457.2720999999486
0.020199999999989907,550,3650,459.6642999999493
0.01839999999999997,650,3650,481.4853999999418
0.006699999999999948,750,3650,496.11559999994154
0.0,850,3650,493.4857999999449
0.14969999999996472,950,3650,436.572199999949
0.03619999999999856,1050,3650,425.81939999995603
9.999999999997501e-05,1150,3650,345.8620999999595
0.006899999999999588,1250,3650,323.75209999996326
0.014399999999999257,1350,3650,318.24769999996226
0.0021999999999993258,1450,3650,351.1880999999584
0.00559999999999455,1550,3650,359.83019999995525
0.010100000000000912,1650,3650,405.0817999999986
0.01079999999999955,1750,3650,483.7452000000022
0.00010000000000007513,1850,3650,491.0417000000003
0.00590000000000046,1950,3650,480.82540000000273
0.0009999999999994013,2050,3650,434.41930000000144
0.23150000000000448,2150,3650,396.5350000000015
0.02100000000000103,2250,3650,378.2929000000035
0.019200000000002413,2350,3650,363.52999999999787
0.0028000000000004332,2450,3650,364.0188000000016
0.00010000000000007513,2550,3650,328.3275000000014
0.0007999999999995708,2650,3650,334.7153999999967
0.00039999999999994527,2750,3650,375.07610000000426
0.030599999999998843,2850,3650,327.8924000000011
0.003800000000000086,2950,3650,383.4162999999998
0.005900000000000565,3050,3650,380.04489999999623
0.016500000000002166,3150,3650,352.1956000000033
0.0026000000000004565,3250,3650,332.1018000000102
0.00030000000000005543,3350,3650,313.9879000000097
0.029300000000002907,3450,3650,303.88640000000606
0.0004999999999999265,3550,3650,311.11890000000733
0.0,3650,3650,336.5413000000069
9.999999999997111e-05,3750,3650,357.9108000000065
0.0020999999999998897,3850,3650,344.8060000000091
0.00019999999999994222,3950,3650,281.4095000000105
9.999999999997111e-05,4050,3650,274.9483000000062
0.0013000000000001927,4150,3650,276.18480000000494
0.00039999999999817916,4250,3650,267.548800000007
0.017900000000002116,4350,3650,341.75180000000904
0.0036999999999998575,4450,3650,375.6993000000096
0.007100000000001368,4550,3650,403.80340000000757
